train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.9213227033615112,0.901582658290863,0.18846911191940308,0.22843773663043976,0:10:51.495276
0.9405331611633301,0.8840002417564392,0.14245271682739258,0.3152475953102112,0:09:53.705084
0.9477723240852356,0.9108054041862488,0.12515971064567566,0.22477176785469055,0:10:11.292970
0.9520685076713562,0.9390313029289246,0.11583069711923599,0.15203002095222473,0:09:49.164742
0.9552814960479736,0.8692298531532288,0.1072966679930687,0.32160684466362,0:10:01.480062
0.9574760794639587,0.9329017400741577,0.1022925078868866,0.17139483988285065,0:10:01.828579
0.9597230553627014,0.9401530623435974,0.09711530059576035,0.15020471811294556,0:10:08.729754
0.9615842700004578,0.9474718570709229,0.09317716956138611,0.13025450706481934,0:09:58.712719
0.9628968238830566,0.9398714303970337,0.08998474478721619,0.14820502698421478,0:10:05.132542
0.9649497270584106,0.9543629288673401,0.0849079117178917,0.10943207144737244,0:09:48.024402
0.9705178737640381,0.9421437382698059,0.07179315388202667,0.15139667689800262,0:10:07.179883
0.9726265072822571,0.9311150908470154,0.06659945845603943,0.1726686805486679,0:09:59.097645
0.9740580320358276,0.9486820101737976,0.06336727738380432,0.16455861926078796,0:10:00.191916
0.9749307632446289,0.9634712934494019,0.06175763159990311,0.08925618976354599,0:10:11.396853
0.9765589237213135,0.9562733173370361,0.05724383518099785,0.11177584528923035,0:10:08.983739
0.976949155330658,0.9688394069671631,0.05645586922764778,0.0835045650601387,0:09:55.099633
0.977331817150116,0.9633565545082092,0.055135924369096756,0.09297259896993637,0:09:59.302099
0.9780149459838867,0.9573126435279846,0.0537373386323452,0.12306580692529678,0:09:54.617335
0.9777734875679016,0.9489116668701172,0.05443089082837105,0.14135172963142395,0:10:05.332444
0.97894686460495,0.9591275453567505,0.05175676941871643,0.10913758724927902,0:10:07.061744
