train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.9348622560501099,0.9254451990127563,0.1537887454032898,0.22423860430717468,0:22:28.687428
0.9531245231628418,0.9382904767990112,0.11390415579080582,0.17962363362312317,0:21:52.220632
0.9594963192939758,0.9582911729812622,0.09895109385251999,0.10180307924747467,0:21:36.661547
0.9628435373306274,0.9480700492858887,0.08958712220191956,0.13622768223285675,0:21:59.483156
0.966385006904602,0.949915885925293,0.0827699527144432,0.12418164312839508,0:22:01.201784
0.968393862247467,0.9556306004524231,0.07895966619253159,0.11118115484714508,0:21:54.892033
0.9696096181869507,0.9628570079803467,0.07470905035734177,0.0933811217546463,0:21:56.403661
0.9722180366516113,0.9657662510871887,0.06823749095201492,0.08585894107818604,0:21:54.423387
0.9744715094566345,0.9641345143318176,0.06275001913309097,0.09185665845870972,0:21:37.039306
0.9747061133384705,0.9657596349716187,0.06231195107102394,0.09050671756267548,0:21:36.995243
0.9785553812980652,0.9755334854125977,0.05260733515024185,0.067687027156353,0:21:45.658417
0.9800551533699036,0.9767526984214783,0.04865138605237007,0.05944531783461571,0:21:47.914507
0.980639636516571,0.9588566422462463,0.04744521528482437,0.14069752395153046,0:22:01.290953
0.9816498160362244,0.9773299694061279,0.04515695571899414,0.05979930981993675,0:21:25.618338
0.9819279909133911,0.9605467319488525,0.04405704885721207,0.10180655866861343,0:21:48.500028
0.9831741452217102,0.9752234220504761,0.04088163748383522,0.06932515650987625,0:21:22.781300
0.9839375019073486,0.9758776426315308,0.039024367928504944,0.06946852058172226,0:21:28.744326
0.9832648634910583,0.9740636348724365,0.04072694107890129,0.0700942724943161,0:21:18.066532
0.9846097230911255,0.9808369874954224,0.03722745552659035,0.05709042772650719,0:21:48.872203
0.985358715057373,0.9492253065109253,0.03579428791999817,0.16307559609413147,0:21:19.985842
