train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.9216374158859253,0.8187614679336548,0.18434302508831024,0.48853760957717896,0:20:23.319230
0.9453427195549011,0.8632322549819946,0.1305626928806305,0.514711856842041,0:16:21.702394
0.9465072751045227,0.8810146450996399,0.12853476405143738,0.34229913353919983,0:16:14.527346
0.9515824913978577,0.7730373740196228,0.11682729423046112,0.7800196409225464,0:16:17.754362
0.9564370512962341,0.9000348448753357,0.10465017706155777,0.29658374190330505,0:16:14.334486
0.9580872654914856,0.8360706567764282,0.10112152993679047,0.3524921238422394,0:16:12.594209
0.9610490202903748,0.8132615685462952,0.09380727261304855,0.5214884877204895,0:16:09.973960
0.9620293974876404,0.7756630182266235,0.09240512549877167,0.9623377323150635,0:16:09.889022
0.9635480046272278,0.9380515813827515,0.08862437307834625,0.17635880410671234,0:16:11.553909
0.9652356505393982,0.7348514795303345,0.08462036401033401,0.7305827736854553,0:16:16.524922
0.9713379740715027,0.8480615019798279,0.068967804312706,0.48569029569625854,0:16:17.671333
0.9739991426467896,0.9403132796287537,0.06297191232442856,0.27712884545326233,0:16:18.695423
0.9748963117599487,0.9113209843635559,0.06051938608288765,0.23721155524253845,0:16:16.288919
0.9763258099555969,0.8938510417938232,0.05754838138818741,0.334574431180954,0:16:14.619183
0.9773592948913574,0.898959219455719,0.05506434291601181,0.24380609393119812,0:16:17.605938
0.9749651551246643,0.9333089590072632,0.0614379458129406,0.2870938181877136,0:16:09.799624
0.9784684777259827,0.95497727394104,0.05245675891637802,0.12443768978118896,0:16:15.679300
0.9797574877738953,0.8871008157730103,0.0491202175617218,0.32073816657066345,0:16:11.780914
0.980124294757843,0.8863696455955505,0.04821266978979111,0.44715309143066406,0:16:11.008728
0.9805598258972168,0.9249659180641174,0.047144778072834015,0.277349054813385,0:16:13.878808
